fecha_id,fecha_completa,anio,trimestre,mes,nombre_mes,semana_anio,dia,nombre_dia,es_fin_semana
19971114,1997-11-14,1997,4,11,Noviembre,46,14,Viernes,False
19971115,1997-11-15,1997,4,11,Noviembre,46,15,Sábado,True
19971116,1997-11-16,1997,4,11,Noviembre,46,16,Domingo,True
19971117,1997-11-17,1997,4,11,Noviembre,47,17,Lunes,False
19971118,1997-11-18,1997,4,11,Noviembre,47,18,Martes,False
19971119,1997-11-19,1997,4,11,Noviembre,47,19,Miércoles,False
19971120,1997-11-20,1997,4,11,Noviembre,47,20,Jueves,False
19971121,1997-11-21,1997,4,11,Noviembre,47,21,Viernes,False
19971122,1997-11-22,1997,4,11,Noviembre,47,22,Sábado,True
19971123,1997-11-23,1997,4,11,Noviembre,47,23,Domingo,True
19971124,1997-11-24,1997,4,11,Noviembre,48,24,Lunes,False
19971125,1997-11-25,1997,4,11,Noviembre,48,25,Martes,False
19971126,1997-11-26,1997,4,11,Noviembre,48,26,Miércoles,False
19971127,1997-11-27,1997,4,11,Noviembre,48,27,Jueves,False
19971128,1997-11-28,1997,4,11,Noviembre,48,28,Viernes,False
19971129,1997-11-29,1997,4,11,Noviembre,48,29,Sábado,True
19971130,1997-11-30,1997,4,11,Noviembre,48,30,Domingo,True
19971201,1997-12-01,1997,4,12,Diciembre,49,1,Lunes,False
19971202,1997-12-02,1997,4,12,Diciembre,49,2,Martes,False
19971203,1997-12-03,1997,4,12,Diciembre,49,3,Miércoles,False
19971204,1997-12-04,1997,4,12,Diciembre,49,4,Jueves,False
19971205,1997-12-05,1997,4,12,Diciembre,49,5,Viernes,False
19971206,1997-12-06,1997,4,12,Diciembre,49,6,Sábado,True
19971207,1997-12-07,1997,4,12,Diciembre,49,7,Domingo,True
19971208,1997-12-08,1997,4,12,Diciembre,50,8,Lunes,False
19971209,1997-12-09,1997,4,12,Diciembre,50,9,Martes,False
19971210,1997-12-10,1997,4,12,Diciembre,50,10,Miércoles,False
19971211,1997-12-11,1997,4,12,Diciembre,50,11,Jueves,False
19971212,1997-12-12,1997,4,12,Diciembre,50,12,Viernes,False
19971213,1997-12-13,1997,4,12,Diciembre,50,13,Sábado,True
19971214,1997-12-14,1997,4,12,Diciembre,50,14,Domingo,True
19971215,1997-12-15,1997,4,12,Diciembre,51,15,Lunes,False
19971216,1997-12-16,1997,4,12,Diciembre,51,16,Martes,False
19971217,1997-12-17,1997,4,12,Diciembre,51,17,Miércoles,False
19971218,1997-12-18,1997,4,12,Diciembre,51,18,Jueves,False
19971219,1997-12-19,1997,4,12,Diciembre,51,19,Viernes,False
19971220,1997-12-20,1997,4,12,Diciembre,51,20,Sábado,True
19971221,1997-12-21,1997,4,12,Diciembre,51,21,Domingo,True
19971222,1997-12-22,1997,4,12,Diciembre,52,22,Lunes,False
19971223,1997-12-23,1997,4,12,Diciembre,52,23,Martes,False
19971224,1997-12-24,1997,4,12,Diciembre,52,24,Miércoles,False
19971225,1997-12-25,1997,4,12,Diciembre,52,25,Jueves,False
19971226,1997-12-26,1997,4,12,Diciembre,52,26,Viernes,False
19971227,1997-12-27,1997,4,12,Diciembre,52,27,Sábado,True
19971228,1997-12-28,1997,4,12,Diciembre,52,28,Domingo,True
19971229,1997-12-29,1997,4,12,Diciembre,1,29,Lunes,False
19971230,1997-12-30,1997,4,12,Diciembre,1,30,Martes,False
19971231,1997-12-31,1997,4,12,Diciembre,1,31,Miércoles,False
19980101,1998-01-01,1998,1,1,Enero,1,1,Jueves,False
19980102,1998-01-02,1998,1,1,Enero,1,2,Viernes,False
19980103,1998-01-03,1998,1,1,Enero,1,3,Sábado,True
19980104,1998-01-04,1998,1,1,Enero,1,4,Domingo,True
19980105,1998-01-05,1998,1,1,Enero,2,5,Lunes,False
19980106,1998-01-06,1998,1,1,Enero,2,6,Martes,False
19980107,1998-01-07,1998,1,1,Enero,2,7,Miércoles,False
19980108,1998-01-08,1998,1,1,Enero,2,8,Jueves,False
19980109,1998-01-09,1998,1,1,Enero,2,9,Viernes,False
19980110,1998-01-10,1998,1,1,Enero,2,10,Sábado,True
19980111,1998-01-11,1998,1,1,Enero,2,11,Domingo,True
19980112,1998-01-12,1998,1,1,Enero,3,12,Lunes,False
19980113,1998-01-13,1998,1,1,Enero,3,13,Martes,False
19980114,1998-01-14,1998,1,1,Enero,3,14,Miércoles,False
19980115,1998-01-15,1998,1,1,Enero,3,15,Jueves,False
19980116,1998-01-16,1998,1,1,Enero,3,16,Viernes,False
19980117,1998-01-17,1998,1,1,Enero,3,17,Sábado,True
19980118,1998-01-18,1998,1,1,Enero,3,18,Domingo,True
19980119,1998-01-19,1998,1,1,Enero,4,19,Lunes,False
19980120,1998-01-20,1998,1,1,Enero,4,20,Martes,False
19980121,1998-01-21,1998,1,1,Enero,4,21,Miércoles,False
19980122,1998-01-22,1998,1,1,Enero,4,22,Jueves,False
19980123,1998-01-23,1998,1,1,Enero,4,23,Viernes,False
19980124,1998-01-24,1998,1,1,Enero,4,24,Sábado,True
19980125,1998-01-25,1998,1,1,Enero,4,25,Domingo,True
19980126,1998-01-26,1998,1,1,Enero,5,26,Lunes,False
19980127,1998-01-27,1998,1,1,Enero,5,27,Martes,False
19980128,1998-01-28,1998,1,1,Enero,5,28,Miércoles,False
19980129,1998-01-29,1998,1,1,Enero,5,29,Jueves,False
19980130,1998-01-30,1998,1,1,Enero,5,30,Viernes,False
19980131,1998-01-31,1998,1,1,Enero,5,31,Sábado,True
19980201,1998-02-01,1998,1,2,Febrero,5,1,Domingo,True
19980202,1998-02-02,1998,1,2,Febrero,6,2,Lunes,False
19980203,1998-02-03,1998,1,2,Febrero,6,3,Martes,False
19980204,1998-02-04,1998,1,2,Febrero,6,4,Miércoles,False
19980205,1998-02-05,1998,1,2,Febrero,6,5,Jueves,False
19980206,1998-02-06,1998,1,2,Febrero,6,6,Viernes,False
19980207,1998-02-07,1998,1,2,Febrero,6,7,Sábado,True
19980208,1998-02-08,1998,1,2,Febrero,6,8,Domingo,True
19980209,1998-02-09,1998,1,2,Febrero,7,9,Lunes,False
19980210,1998-02-10,1998,1,2,Febrero,7,10,Martes,False
19980211,1998-02-11,1998,1,2,Febrero,7,11,Miércoles,False
19980212,1998-02-12,1998,1,2,Febrero,7,12,Jueves,False
19980213,1998-02-13,1998,1,2,Febrero,7,13,Viernes,False
19980214,1998-02-14,1998,1,2,Febrero,7,14,Sábado,True
19980215,1998-02-15,1998,1,2,Febrero,7,15,Domingo,True
19980216,1998-02-16,1998,1,2,Febrero,8,16,Lunes,False
19980217,1998-02-17,1998,1,2,Febrero,8,17,Martes,False
19980218,1998-02-18,1998,1,2,Febrero,8,18,Miércoles,False
19980219,1998-02-19,1998,1,2,Febrero,8,19,Jueves,False
19980220,1998-02-20,1998,1,2,Febrero,8,20,Viernes,False
19980221,1998-02-21,1998,1,2,Febrero,8,21,Sábado,True
19980222,1998-02-22,1998,1,2,Febrero,8,22,Domingo,True
19980223,1998-02-23,1998,1,2,Febrero,9,23,Lunes,False
19980224,1998-02-24,1998,1,2,Febrero,9,24,Martes,False
19980225,1998-02-25,1998,1,2,Febrero,9,25,Miércoles,False
19980226,1998-02-26,1998,1,2,Febrero,9,26,Jueves,False
19980227,1998-02-27,1998,1,2,Febrero,9,27,Viernes,False
19980228,1998-02-28,1998,1,2,Febrero,9,28,Sábado,True
19980301,1998-03-01,1998,1,3,Marzo,9,1,Domingo,True
19980302,1998-03-02,1998,1,3,Marzo,10,2,Lunes,False
19980303,1998-03-03,1998,1,3,Marzo,10,3,Martes,False
19980304,1998-03-04,1998,1,3,Marzo,10,4,Miércoles,False
19980305,1998-03-05,1998,1,3,Marzo,10,5,Jueves,False
19980306,1998-03-06,1998,1,3,Marzo,10,6,Viernes,False
19980307,1998-03-07,1998,1,3,Marzo,10,7,Sábado,True
19980308,1998-03-08,1998,1,3,Marzo,10,8,Domingo,True
19980309,1998-03-09,1998,1,3,Marzo,11,9,Lunes,False
19980310,1998-03-10,1998,1,3,Marzo,11,10,Martes,False
19980311,1998-03-11,1998,1,3,Marzo,11,11,Miércoles,False
19980312,1998-03-12,1998,1,3,Marzo,11,12,Jueves,False
19980313,1998-03-13,1998,1,3,Marzo,11,13,Viernes,False
19980314,1998-03-14,1998,1,3,Marzo,11,14,Sábado,True
19980315,1998-03-15,1998,1,3,Marzo,11,15,Domingo,True
19980316,1998-03-16,1998,1,3,Marzo,12,16,Lunes,False
19980317,1998-03-17,1998,1,3,Marzo,12,17,Martes,False
19980318,1998-03-18,1998,1,3,Marzo,12,18,Miércoles,False
19980319,1998-03-19,1998,1,3,Marzo,12,19,Jueves,False
19980320,1998-03-20,1998,1,3,Marzo,12,20,Viernes,False
19980321,1998-03-21,1998,1,3,Marzo,12,21,Sábado,True
19980322,1998-03-22,1998,1,3,Marzo,12,22,Domingo,True
19980323,1998-03-23,1998,1,3,Marzo,13,23,Lunes,False
19980324,1998-03-24,1998,1,3,Marzo,13,24,Martes,False
19980325,1998-03-25,1998,1,3,Marzo,13,25,Miércoles,False
19980326,1998-03-26,1998,1,3,Marzo,13,26,Jueves,False
19980327,1998-03-27,1998,1,3,Marzo,13,27,Viernes,False
19980328,1998-03-28,1998,1,3,Marzo,13,28,Sábado,True
19980329,1998-03-29,1998,1,3,Marzo,13,29,Domingo,True
19980330,1998-03-30,1998,1,3,Marzo,14,30,Lunes,False
19980331,1998-03-31,1998,1,3,Marzo,14,31,Martes,False
19980401,1998-04-01,1998,2,4,Abril,14,1,Miércoles,False
19980402,1998-04-02,1998,2,4,Abril,14,2,Jueves,False
19980403,1998-04-03,1998,2,4,Abril,14,3,Viernes,False
19980404,1998-04-04,1998,2,4,Abril,14,4,Sábado,True
19980405,1998-04-05,1998,2,4,Abril,14,5,Domingo,True
19980406,1998-04-06,1998,2,4,Abril,15,6,Lunes,False
19980407,1998-04-07,1998,2,4,Abril,15,7,Martes,False
19980408,1998-04-08,1998,2,4,Abril,15,8,Miércoles,False
19980409,1998-04-09,1998,2,4,Abril,15,9,Jueves,False
19980410,1998-04-10,1998,2,4,Abril,15,10,Viernes,False
19980411,1998-04-11,1998,2,4,Abril,15,11,Sábado,True
19980412,1998-04-12,1998,2,4,Abril,15,12,Domingo,True
19980413,1998-04-13,1998,2,4,Abril,16,13,Lunes,False
19980414,1998-04-14,1998,2,4,Abril,16,14,Martes,False
19980415,1998-04-15,1998,2,4,Abril,16,15,Miércoles,False
19980416,1998-04-16,1998,2,4,Abril,16,16,Jueves,False
19980417,1998-04-17,1998,2,4,Abril,16,17,Viernes,False
19980418,1998-04-18,1998,2,4,Abril,16,18,Sábado,True
19980419,1998-04-19,1998,2,4,Abril,16,19,Domingo,True
19980420,1998-04-20,1998,2,4,Abril,17,20,Lunes,False
19980421,1998-04-21,1998,2,4,Abril,17,21,Martes,False
19980422,1998-04-22,1998,2,4,Abril,17,22,Miércoles,False
19980423,1998-04-23,1998,2,4,Abril,17,23,Jueves,False
19980424,1998-04-24,1998,2,4,Abril,17,24,Viernes,False
19980425,1998-04-25,1998,2,4,Abril,17,25,Sábado,True
19980426,1998-04-26,1998,2,4,Abril,17,26,Domingo,True
19980427,1998-04-27,1998,2,4,Abril,18,27,Lunes,False
19980428,1998-04-28,1998,2,4,Abril,18,28,Martes,False
19980429,1998-04-29,1998,2,4,Abril,18,29,Miércoles,False
19980430,1998-04-30,1998,2,4,Abril,18,30,Jueves,False
19980501,1998-05-01,1998,2,5,Mayo,18,1,Viernes,False
19980502,1998-05-02,1998,2,5,Mayo,18,2,Sábado,True
19980503,1998-05-03,1998,2,5,Mayo,18,3,Domingo,True
19980504,1998-05-04,1998,2,5,Mayo,19,4,Lunes,False
19980505,1998-05-05,1998,2,5,Mayo,19,5,Martes,False
19980506,1998-05-06,1998,2,5,Mayo,19,6,Miércoles,False
